Rank,Company_Name,Headquarters,Sectors,Total_Dataset_Score,Policy_Governance_Score,Transparency_Score,History_Modifier,Record_Count,Years_Tracked,Positive_Effect_Ratio,Has_Modern_Slavery_Policy,Has_Director_Signoff,Has_Board_Oversight,Has_Detailed_Disclosure,Assessment_Date
1272,Brightsun Travel (UK) Ltd,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1273,Perrys Group Limited,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1274,Perrigo Company PLC,IE,Pharmaceutical,31,25,6,1.0,2,2,0.5,True,True,False,False,2025-07-01
1275,Pernod Ricard,FR,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1276,Performing Right Society Limited,GB,Media & publishing: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1277,Peterborough City Council,GB,Public Entities,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1278,Personnel Hygiene Services Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1279,Bray Leino Limited,GB,Media & publishing: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1280,Briggs Amasco Limited,GB,Building materials & equipment,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1281,Bridon International Limited,GB,Metals & steel;Mining,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1282,Bridgestone Industrial Limited,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1283,Twenty-First Century Fox Inc,US,Media & publishing: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1284,Turners (Soham) Limited,GB,Transport: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1285,Tunstall Healthcare (UK) Ltd,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1286,Bristol Energy & Technology Services (Supply) Limited,GB,Utilities: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1287,Paysafe Group Ltd,GB,Technology: Other,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1288,Paydens Ltd,GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1289,PayStream My Max Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1290,Paul Hastings (Europe) LLP,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1291,Peninsula Business Services Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1292,Pendragon,GB,Automobile & other motor vehicles,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1293,Pencarrie Ltd.,GB,Clothing & textile,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1294,Pembroke Managing Agency Limited,GB,Insurance,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1295,Peel Ports Group Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1296,Peel Holdings Land and Property (UK) Limited,GB,Real estate: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1297,Pentair,GB,Water companies,31,25,6,1.0,2,2,0.5,True,True,False,False,2025-07-01
1298,Pension Protection Fund,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1299,Penningtons Manches LLP,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1300,Penna plc,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1301,Perella Weinberg Partners UK LLP,GB,Finance & banking,31,25,6,1.2,3,2,1.0,True,True,True,False,2025-07-01
1302,Bristow Group Inc.,US,Energy,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1303,Beaver Management Services Limited,GB,Services: General,31,25,6,1.2,3,2,1.0,True,True,False,False,2025-07-01
1304,Wythenshawe Community Housing Group Limited,GB,Real estate: General,31,25,6,1.2,3,2,1.0,True,True,True,False,2025-07-01
1305,Wynnstay Group PLC,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1306,Wyndham Worldwide Corporation,US,Tourism,31,25,6,1.2,3,2,1.0,True,True,True,False,2025-07-01
1307,Wyndham Hotels & Resorts,US,Hotel,31,25,6,1.2,3,2,1.0,True,True,True,False,2025-07-01
1308,Wyke Farms Ltd.,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1309,Wycombe District Council,GB,Public Entities,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1310,Wsh Investments Limited,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1311,Wrights Pies (Shelton) Ltd,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1312,Wrexham Glyndŵr University,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1313,Recticel Ltd,GB,Machine & machine tools,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1314,Reclaim Fund Ltd,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1315,Rebound Technology Group Holdings Ltd,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1316,Redburn (Europe) Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1317,Bristol Laboratories Ltd,GB,Pharmaceutical,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1318,Passionate About People Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1319,Partners in Property (UK) Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1320,Partners Group (UK) Ltd,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1321,Parsons Peebles Group Limited,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1322,Peak-Ryzex plc,GB,Technology: Software & web-based/digital services,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1323,Bristan Group Limited,GB,Building materials & equipment,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1324,Worcestershire County Council,GB,Public Entities,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1325,Worcester Carsales (Holdings) Limited,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1326,Woodside Haulage (Holdings) Limited,GB,Transport: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1327,Woodford Investment Management Ltd,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1328,Woodbridge Timber Limited,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1329,Wood (formerly Amec Foster Wheeler),GB,"Construction;Engineering;Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1330,BrightHouse Group Ltd,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1331,Bright Blue Foods Ltd,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1332,Briggs Equipment UK Ltd.,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1333,BritNed Development Limited,NL,Utilities: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1334,Baxterstorey Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1335,"Becton, Dickinson U.K. Limited",GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1336,Becketts Foods Limited,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1337,Bechtel,US,Construction,31,25,6,1.2,3,2,1.0,True,True,False,False,2025-07-01
1338,Beaverbrooks The Jewellers Ltd,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1339,Reed Smith LLP,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1340,Reece Group Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1341,Redrow plc,GB,Household products,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1342,Rema Tip Top Holdings UK Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1343,British Engineering Services Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1344,British Council,GB,Public Entities,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1345,British Business Bank plc,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1346,Britcon (UK) Limited,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1347,Britax Group Limited,GB,Entertainment,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1348,Patients2People Ltd,GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1349,Patheon UK Ltd,GB,Pharmaceutical,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1350,Bromley Healthcare Community Interest Company,GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1351,Broadway Malyan Holdings Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1352,Brush Electrical Machines Limited,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1353,Paradigm Housing Group,GB,Charity/Non-Profit,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1354,Paperchase Products Ltd,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1355,Parkdean Resorts Limited,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1356,Patisserie Holdings Plc,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1357,Broadland Wineries Ltd,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1358,Broadcom,US,"Technology: Electronics, Internet and telecom providers",31,25,6,1.0,2,2,0.5,True,True,False,False,2025-07-01
1359,British Steel Limited,GB,Metals & steel;Mining,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1360,British Red Cross Society (The),GB,Charity/Non-Profit,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1361,British Pipeline Agency Limited,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1362,British Heart Foundation,GB,Charity/Non-Profit,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1363,British Film Institute,GB,Charity/Non-Profit,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1364,Regatta,GB,Clothing & textile,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1365,Baylis & Harding plc,GB,Household products,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1366,Bausch & Lomb,US,Medical equipment/supplies,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1367,Bathroom Brands Limited,GB,Household products,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1368,Beardow & Adams (Adhesives) Limited,GB,Chemical: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1369,Beam Suntory Inc.,US,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1370,Be Fuelcards Ltd,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1371,Regent's University London,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1372,Regent Office Care Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1373,Regent Gas Limited,GB,Utilities: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1374,ResMed,US,Medical equipment/supplies,31,25,6,1.1,3,2,0.667,True,True,True,False,2025-07-01
1375,Republic of Media Limited,GB,Media & publishing: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1376,Renrod Ltd,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1377,Renold plc,GB,Machine & machine tools,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1378,PageGroup plc,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1379,Paragon Interiors Group Plc,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1380,Paragon Group Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1381,Brook Street,GB,Recruitment agencies,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1382,PPD Global Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1383,Bartlett Mitchell Services Limited,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1384,Bartholomews (Holdings) Limited,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1385,Barron Wood Distribution Ltd,GB,Freight handling,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1386,Baxter Healthcare Ltd,GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1387,Trayport Limited,GB,Technology: Other,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1388,Travis Perkins,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1389,Travelopia Holdings Limited,AE,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1390,TÜV Süd,DE,"Auditing, consulting & accounting",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1391,Typhoo,GB,Tea,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1392,Tyne and Wear Passenger Transport Executive,GB,Transport: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1393,Browne Jacobson LLP,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1394,Brother Industries (UK) Ltd,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1395,Building Design Partnership Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1396,Panasonic Energy Europe NV,BE,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1397,Palletforce Limited,GB,Freight handling,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1398,Buxton Building Contractors Limited,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1399,PA Consulting Group Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1400,P.N. Daly Ltd,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1401,P. Flannery Plant Hire (Oval) Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1402,PGA European Tour,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1403,PDM Produce (UK) Ltd,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1404,PD&MS Energy (Aberdeen) Limited,GB,Energy,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1405,PD Ports Limited,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1406,PSA Finance UK Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1407,PQ Corporation,US,Chemical: General,31,25,6,1.0,2,2,0.5,True,True,True,False,2025-07-01
1408,Buckingham Group Contracting,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1409,Bryant Park Hospitality Limited,GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1410,Burges Salmon LLP,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1411,Burbo Extension Ltd,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1412,Buoyant Upholstery Limited,GB,Household products,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1413,PPF Group Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1414,Orsted Power (UK) Limited,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1415,Orsted London Array II Limited,GB,Renewable energy,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1416,Burness Paull LLP,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1417,C. Hoare & Co.,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1418,C. Brewer & Sons Limited,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1419,C&J Clark Limited,GB,Clothing & textile,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1420,C Spencer Ltd,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1421,Oversea-Chinese Banking (OCBC),SG,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1422,Outsource UK Ltd,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1423,Outokumpu,FI,Mining,31,25,6,1.0,2,2,0.5,True,True,False,False,2025-07-01
1424,Oundle School,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1425,Otter Controls Limited,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1426,Otsuka,JP,Pharmaceutical,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1427,PCMS Group Plc,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1428,"Bumble and Bumble Products,  LLC",US,Consumer products/retail: General,31,25,6,1.0,2,2,0.5,True,True,True,False,2025-07-01
1429,ByBox Holdings Limited,GB,Technology: Other,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1430,Oscar Mayer,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1431,Osborne Group,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1432,Orsted Westermost Rough Limited,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1433,TravelJigsaw Limited,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1434,Barrett Steel Limited,GB,Metals & steel;Mining,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1435,Barnsley College,GB,Services: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1436,Barnett Waddingham LLP,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1437,Barings (U.K.) Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1438,Barhale plc,GB,Engineering,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1439,Bassetlaw District Council,GB,Public Entities,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1440,Reynolds Catering Supplies Ltd,GB,Consumer products/retail: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1441,Rettig UK Ltd,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1442,Retail Solutions (Holdings) Ltd,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1443,Restaurant Group plc (The),GB,Tourism,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1444,Orsted West of Duddon Sands (UK) Limited,GB,Renewable energy,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1445,Orsted Power Sales (UK) Limited,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1446,Ophir Energy,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1447,Wolverhampton Homes,GB,Charity/Non-Profit,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1448,Wolseley,Unknown,Unknown,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1449,Wm Nelstrop & Company Ltd.,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1450,Orbotech Holding U.K. Ltd,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1451,Orbis Investment Advisory Limited,GB,Finance & banking,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1452,Oracle,US,Technology: Software & web-based/digital services,31,25,6,1.0,2,2,0.5,True,True,False,False,2025-07-01
1453,Optos Plc,GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1454,Bywaters (Leyton) Limited,GB,Charity/Non-Profit,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1455,CACI,US,Military/defence,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1456,C.J. Upton & Sons Ltd,GB,Machine & machine tools,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1457,C.J. Petrow International Limited,GB,Wholesale,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1458,C.J. O’Shea and Company Ltd,GB,Household products,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1459,Orsted Burbo Extension Holding Limited,GB,"Oil, gas & coal",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1460,Ornua Ingredients UK Limited,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1461,Orchard House Foods Limited,GB,Food & beverage,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1462,One Stop Stores Limited,GB,Consumer products/retail: General,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1463,Richer Sounds plc,GB,Retail,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1464,Barchester Healthcare Ltd,GB,Health and social care,31,25,6,1.2,2,2,1.0,True,True,False,False,2025-07-01
1465,Xaar Plc,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.0,2,2,0.5,True,True,True,False,2025-07-01
1466,XPO Logistics,US,Transport: General,31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
1467,XMA Limited,GB,"Technology: Electronics, Internet and telecom providers",31,25,6,1.2,3,2,1.0,True,True,False,False,2025-07-01
1468,X Corp. (formerly Twitter),US,"Technology: Artificial Intelligence (AI);Technology: Information, communication and social media platforms;Technology: Other",31,25,6,1.2,2,2,1.0,True,True,True,False,2025-07-01
